figure_id,calculation_id,formula,inputs_json,result,unit,decimals
B.7,valor_04,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Campeche"", ""periodo_bit"": ""2024-12""}",77.0,por cada 100,0
B.7,valor_05,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Coahuila de Zaragoza"", ""periodo_bit"": ""2024-12""}",144.0,por cada 100,0
B.7,valor_06,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Colima"", ""periodo_bit"": ""2024-12""}",77.0,por cada 100,0
B.7,valor_07,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Chiapas"", ""periodo_bit"": ""2024-12""}",35.0,por cada 100,0
B.7,valor_08,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Chihuahua"", ""periodo_bit"": ""2024-12""}",126.0,por cada 100,0
B.7,valor_09,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Ciudad de México"", ""periodo_bit"": ""2024-12""}",630.0,por cada 100,0
B.7,valor_10,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Durango"", ""periodo_bit"": ""2024-12""}",73.0,por cada 100,0
B.7,valor_11,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Guanajuato"", ""periodo_bit"": ""2024-12""}",86.0,por cada 100,0
B.7,valor_12,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Guerrero"", ""periodo_bit"": ""2024-12""}",35.0,por cada 100,0
B.7,valor_13,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Hidalgo"", ""periodo_bit"": ""2024-12""}",56.0,por cada 100,0
B.7,valor_14,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Jalisco"", ""periodo_bit"": ""2024-12""}",148.0,por cada 100,0
B.7,valor_15,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""México"", ""periodo_bit"": ""2024-12""}",91.0,por cada 100,0
B.7,valor_16,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Michoacán de Ocampo"", ""periodo_bit"": ""2024-12""}",40.0,por cada 100,0
B.7,valor_17,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Morelos"", ""periodo_bit"": ""2024-12""}",75.0,por cada 100,0
B.7,valor_18,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Nayarit"", ""periodo_bit"": ""2024-12""}",69.0,por cada 100,0
B.7,valor_19,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Nuevo León"", ""periodo_bit"": ""2024-12""}",516.0,por cada 100,0
B.7,valor_20,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Oaxaca"", ""periodo_bit"": ""2024-12""}",28.0,por cada 100,0
B.7,valor_21,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Puebla"", ""periodo_bit"": ""2024-12""}",58.0,por cada 100,0
B.7,valor_22,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Querétaro"", ""periodo_bit"": ""2024-12""}",166.0,por cada 100,0
B.7,valor_23,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Quintana Roo"", ""periodo_bit"": ""2024-12""}",155.0,por cada 100,0
B.7,valor_24,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""San Luis Potosí"", ""periodo_bit"": ""2024-12""}",93.0,por cada 100,0
B.7,valor_25,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Sinaloa"", ""periodo_bit"": ""2024-12""}",136.0,por cada 100,0
B.7,valor_26,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Sonora"", ""periodo_bit"": ""2024-12""}",116.0,por cada 100,0
B.7,valor_27,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tabasco"", ""periodo_bit"": ""2024-12""}",55.0,por cada 100,0
B.7,valor_28,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tamaulipas"", ""periodo_bit"": ""2024-12""}",118.0,por cada 100,0
B.7,valor_29,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tlaxcala"", ""periodo_bit"": ""2024-12""}",44.0,por cada 100,0
B.7,valor_30,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Veracruz de Ignacio de la Llave"", ""periodo_bit"": ""2024-12""}",62.0,por cada 100,0
B.7,valor_31,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Yucatán"", ""periodo_bit"": ""2024-12""}",73.0,por cada 100,0
B.7,valor_32,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Zacatecas"", ""periodo_bit"": ""2024-12""}",50.0,por cada 100,0
B.7,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 32}",160.0,valor de la figura,2
B.8,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 25}",938.0571,valor de la figura,2
B.9,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 12}",32.4,valor de la figura,2
B.10,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 12}",2519.0,valor de la figura,2
B.11,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 25}",29003240.0,valor de la figura,2
B.12,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 25}",74.0,valor de la figura,2
B.13,valor_01,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Aguascalientes"", ""periodo_bit"": ""2024-12"", ""numerador"": 288268.0, ""denominador"": ""443286""}",65.0298,por cada 100,0
B.13,valor_02,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Baja California"", ""periodo_bit"": ""2024-12"", ""numerador"": 1148326.0, ""denominador"": ""1152629""}",99.6267,por cada 100,0
B.13,valor_03,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Baja California Sur"", ""periodo_bit"": ""2024-12"", ""numerador"": 215295.0, ""denominador"": ""279970""}",76.8993,por cada 100,0
B.13,valor_04,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Campeche"", ""periodo_bit"": ""2024-12"", ""numerador"": 141912.0, ""denominador"": ""273035""}",51.9758,por cada 100,0
B.13,valor_05,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Coahuila de Zaragoza"", ""periodo_bit"": ""2024-12"", ""numerador"": 756694.0, ""denominador"": ""1039759""}",72.7759,por cada 100,0
B.13,valor_06,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Colima"", ""periodo_bit"": ""2024-12"", ""numerador"": 188101.0, ""denominador"": ""244969""}",76.7856,por cada 100,0
B.13,valor_07,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Chiapas"", ""periodo_bit"": ""2024-12"", ""numerador"": 375721.0, ""denominador"": ""1614575""}",23.2706,por cada 100,0
B.13,valor_08,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Chihuahua"", ""periodo_bit"": ""2024-12"", ""numerador"": 864831.0, ""denominador"": ""1298473""}",66.6037,por cada 100,0
B.13,valor_09,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Ciudad de México"", ""periodo_bit"": ""2024-12"", ""numerador"": 2874257.0, ""denominador"": ""3185701""}",90.2237,por cada 100,0
B.13,valor_10,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Durango"", ""periodo_bit"": ""2024-12"", ""numerador"": 293153.0, ""denominador"": ""573793""}",51.0904,por cada 100,0
B.13,valor_11,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Guanajuato"", ""periodo_bit"": ""2024-12"", ""numerador"": 1098510.0, ""denominador"": ""1823041""}",60.257,por cada 100,0
B.13,valor_12,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Guerrero"", ""periodo_bit"": ""2024-12"", ""numerador"": 458530.0, ""denominador"": ""1042451""}",43.9858,por cada 100,0
B.13,valor_13,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Hidalgo"", ""periodo_bit"": ""2024-12"", ""numerador"": 369676.0, ""denominador"": ""1032316""}",35.8104,por cada 100,0
B.13,valor_14,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Jalisco"", ""periodo_bit"": ""2024-12"", ""numerador"": 2047358.0, ""denominador"": ""2619388""}",78.1617,por cada 100,0
B.13,valor_15,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""México"", ""periodo_bit"": ""2024-12"", ""numerador"": 3831529.0, ""denominador"": ""5103570""}",75.0755,por cada 100,0
B.13,valor_16,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Michoacán de Ocampo"", ""periodo_bit"": ""2024-12"", ""numerador"": 648469.0, ""denominador"": ""1514988""}",42.8036,por cada 100,0
B.13,valor_17,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Morelos"", ""periodo_bit"": ""2024-12"", ""numerador"": 490965.0, ""denominador"": ""641658""}",76.5151,por cada 100,0
B.13,valor_18,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Nayarit"", ""periodo_bit"": ""2024-12"", ""numerador"": 239040.0, ""denominador"": ""411747""}",58.0551,por cada 100,0
B.13,valor_19,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Nuevo León"", ""periodo_bit"": ""2024-12"", ""numerador"": 1639128.0, ""denominador"": ""1849759""}",88.6131,por cada 100,0
B.13,valor_20,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Oaxaca"", ""periodo_bit"": ""2024-12"", ""numerador"": 338047.0, ""denominador"": ""1248580""}",27.0745,por cada 100,0
B.13,valor_21,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Puebla"", ""periodo_bit"": ""2024-12"", ""numerador"": 1078496.0, ""denominador"": ""1821378""}",59.2132,por cada 100,0
B.13,valor_22,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Querétaro"", ""periodo_bit"": ""2024-12"", ""numerador"": 596819.0, ""denominador"": ""787078""}",75.8272,por cada 100,0
B.13,valor_23,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Quintana Roo"", ""periodo_bit"": ""2024-12"", ""numerador"": 383113.0, ""denominador"": ""636148""}",60.2239,por cada 100,0
B.13,valor_24,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""San Luis Potosí"", ""periodo_bit"": ""2024-12"", ""numerador"": 440320.0, ""denominador"": ""867384""}",50.7641,por cada 100,0
B.13,valor_25,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Sinaloa"", ""periodo_bit"": ""2024-12"", ""numerador"": 674611.0, ""denominador"": ""950330""}",70.987,por cada 100,0
B.13,valor_26,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Sonora"", ""periodo_bit"": ""2024-12"", ""numerador"": 722075.0, ""denominador"": ""976958""}",73.9105,por cada 100,0
B.13,valor_27,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tabasco"", ""periodo_bit"": ""2024-12"", ""numerador"": 251280.0, ""denominador"": ""778428""}",32.2804,por cada 100,0
B.13,valor_28,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tamaulipas"", ""periodo_bit"": ""2024-12"", ""numerador"": 764464.0, ""denominador"": ""1133137""}",67.4644,por cada 100,0
B.13,valor_29,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tlaxcala"", ""periodo_bit"": ""2024-12"", ""numerador"": 226812.0, ""denominador"": ""408004""}",55.5906,por cada 100,0
B.13,valor_30,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Veracruz de Ignacio de la Llave"", ""periodo_bit"": ""2024-12"", ""numerador"": 1247840.0, ""denominador"": ""2696597""}",46.2746,por cada 100,0
B.13,valor_31,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Yucatán"", ""periodo_bit"": ""2024-12"", ""numerador"": 383306.0, ""denominador"": ""715497""}",53.572,por cada 100,0
B.13,valor_32,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Zacatecas"", ""periodo_bit"": ""2024-12"", ""numerador"": 202187.0, ""denominador"": ""512871""}",39.4226,por cada 100,0
B.13,valor_ultimo_periodo,selección del último diciembre disponible y aplicación de la fórmula de la figura,"{""periodo"": ""2024-12"", ""filas"": 32}",63.7115,valor de la figura,2
B.14,valor_01,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Aguascalientes"", ""periodo_bit"": ""2024-12"", ""numerador"": 38546.0, ""denominador"": ""61782""}",62.3903,por cada 100,0
B.14,valor_02,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Baja California"", ""periodo_bit"": ""2024-12"", ""numerador"": 109795.0, ""denominador"": ""126887""}",86.5297,por cada 100,0
B.14,valor_03,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Baja California Sur"", ""periodo_bit"": ""2024-12"", ""numerador"": 30001.0, ""denominador"": ""35948""}",83.4567,por cada 100,0
B.14,valor_04,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Campeche"", ""periodo_bit"": ""2024-12"", ""numerador"": 15134.0, ""denominador"": ""41783""}",36.2205,por cada 100,0
B.14,valor_05,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Coahuila de Zaragoza"", ""periodo_bit"": ""2024-12"", ""numerador"": 59326.0, ""denominador"": ""114677""}",51.7331,por cada 100,0
B.14,valor_06,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Colima"", ""periodo_bit"": ""2024-12"", ""numerador"": 15457.0, ""denominador"": ""38633""}",40.0098,por cada 100,0
B.14,valor_07,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Chiapas"", ""periodo_bit"": ""2024-12"", ""numerador"": 43928.0, ""denominador"": ""219382""}",20.0235,por cada 100,0
B.14,valor_08,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Chihuahua"", ""periodo_bit"": ""2024-12"", ""numerador"": 70386.0, ""denominador"": ""129018""}",54.5552,por cada 100,0
B.14,valor_09,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Ciudad de México"", ""periodo_bit"": ""2024-12"", ""numerador"": 370451.0, ""denominador"": ""475331""}",77.9354,por cada 100,0
B.14,valor_10,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Durango"", ""periodo_bit"": ""2024-12"", ""numerador"": 18419.0, ""denominador"": ""66950""}",27.5116,por cada 100,0
B.14,valor_11,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Guanajuato"", ""periodo_bit"": ""2024-12"", ""numerador"": 93891.0, ""denominador"": ""272658""}",34.4354,por cada 100,0
B.14,valor_12,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Guerrero"", ""periodo_bit"": ""2024-12"", ""numerador"": 41078.0, ""denominador"": ""169680""}",24.2091,por cada 100,0
B.14,valor_13,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Hidalgo"", ""periodo_bit"": ""2024-12"", ""numerador"": 42440.0, ""denominador"": ""139511""}",30.4205,por cada 100,0
B.14,valor_14,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Jalisco"", ""periodo_bit"": ""2024-12"", ""numerador"": 175570.0, ""denominador"": ""378713""}",46.3596,por cada 100,0
B.14,valor_15,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""México"", ""periodo_bit"": ""2024-12"", ""numerador"": 236785.0, ""denominador"": ""701444""}",33.7568,por cada 100,0
B.14,valor_16,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Michoacán de Ocampo"", ""periodo_bit"": ""2024-12"", ""numerador"": 70758.0, ""denominador"": ""260596""}",27.1524,por cada 100,0
B.14,valor_17,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Morelos"", ""periodo_bit"": ""2024-12"", ""numerador"": 44457.0, ""denominador"": ""111443""}",39.8921,por cada 100,0
B.14,valor_18,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Nayarit"", ""periodo_bit"": ""2024-12"", ""numerador"": 19316.0, ""denominador"": ""66376""}",29.1009,por cada 100,0
B.14,valor_19,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Nuevo León"", ""periodo_bit"": ""2024-12"", ""numerador"": 142213.0, ""denominador"": ""186665""}",76.1862,por cada 100,0
B.14,valor_20,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Oaxaca"", ""periodo_bit"": ""2024-12"", ""numerador"": 42835.0, ""denominador"": ""251253""}",17.0486,por cada 100,0
B.14,valor_21,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Puebla"", ""periodo_bit"": ""2024-12"", ""numerador"": 92470.0, ""denominador"": ""344346""}",26.8538,por cada 100,0
B.14,valor_22,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Querétaro"", ""periodo_bit"": ""2024-12"", ""numerador"": 51137.0, ""denominador"": ""95156""}",53.7402,por cada 100,0
B.14,valor_23,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Quintana Roo"", ""periodo_bit"": ""2024-12"", ""numerador"": 54260.0, ""denominador"": ""66549""}",81.5339,por cada 100,0
B.14,valor_24,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""San Luis Potosí"", ""periodo_bit"": ""2024-12"", ""numerador"": 38317.0, ""denominador"": ""113782""}",33.6758,por cada 100,0
B.14,valor_25,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Sinaloa"", ""periodo_bit"": ""2024-12"", ""numerador"": 52066.0, ""denominador"": ""124105""}",41.9532,por cada 100,0
B.14,valor_26,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Sonora"", ""periodo_bit"": ""2024-12"", ""numerador"": 58394.0, ""denominador"": ""118880""}",49.1201,por cada 100,0
B.14,valor_27,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tabasco"", ""periodo_bit"": ""2024-12"", ""numerador"": 29411.0, ""denominador"": ""86349""}",34.0606,por cada 100,0
B.14,valor_28,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tamaulipas"", ""periodo_bit"": ""2024-12"", ""numerador"": 70369.0, ""denominador"": ""133070""}",52.8812,por cada 100,0
B.14,valor_29,indicador estatal conforme a la fuente y denominador declarados,"{""entidad"": ""Tlaxcala"", ""periodo_bit"": ""2024-12"", ""numerador"": 17728.0, ""denominador"": ""82801""}",21.4104,por cada 100,0
